"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","concat size","init","layers","learning rate","qubits","MAE_TEST","RMSE_TEST","convergence epoch","loss","loss val","training time"
"2025-02-18 15:53:50","8.9s","5faab0bbb2174a50831e680e6533a9b7","btc_md16167Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","569.3959049893887","343.3661157625036","5","0.000022290523072489326","0.000010258221899524582","7.054379224777222"
"2025-02-18 15:53:37","10.1s","46bba78816634d8197b14b571b305382","sp500_md16167Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","7.237505953195126","7.036249698285832","6","0.0003065212797949405","0.0007005331151294243","8.221723318099976"
"2025-02-18 15:53:30","4.6s","96e554d0bc714d128c27883249503bb8","mackey16167Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.2009238000438511","0.22697178454521877","13","0.06504616332349801","0.06379295052782974","3.9873650074005127"
"2025-02-18 15:53:28","2.2s","5fdece1adaab4b599b70c71403e1a9ab","euro16167Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.00694028484422309","0.008600124128605417","8","0.07788070858278294","0.004915103966727341","1.9656591415405273"
"2025-02-18 15:53:23","4.1s","a97aea52b34444c1b1a21015dd7516b2","legendre316167Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.26803382486777116","0.3163322237220866","8","0.02204328916888681","0.021782753278020508","3.5227842330932617"
"2025-02-18 15:53:14","8.8s","a54e5f0147724d6180c33915593f83a9","btc_md16166Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","700.1293216787449","401.6836540612851","5","0.00001502521916701438","0.000014016730620096996","6.957059621810913"
"2025-02-18 15:53:03","8.7s","8c4192b1948f435299b9574cb047eb3a","sp500_md16166Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","6.9262744095856545","6.836949055267807","5","0.0003618515958095023","0.0006617603337492231","6.797510623931885"
"2025-02-18 15:52:51","9.8s","971597a6e0e94b6b8ae1c5f4c5ec4547","mackey16166Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.08610539587500611","0.1059925471410997","35","0.014752586761220569","0.013911680751148174","9.042295217514038"
"2025-02-18 15:52:49","2.0s","4deb23e51bda461e8933386fefb688e8","euro16166Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.008039903987753618","0.009873118352104552","7","0.0748830763959416","0.006477865933740802","1.7627694606781006"
"2025-02-18 15:52:45","3.8s","9d25433509334222ae977372aa86679a","legendre316166Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.30936746403622656","0.3623876012321724","7","0.028796607093399953","0.028587262158111613","3.145939826965332"
"2025-02-18 15:52:36","8.7s","eab2eb132e1e468097f1403c2475d3ea","btc_md16165Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","714.5082679932235","429.47803204774397","5","0.000015693565786257462","0.000016012856112439538","6.847644805908203"
"2025-02-18 15:52:24","8.7s","66a41cad60354516bd53e0df9f623892","sp500_md16165Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","7.139089291641532","6.93583026451446","5","0.00047353901691785187","0.0006807866900878011","6.86705207824707"
"2025-02-18 15:52:18","4.2s","75aaf6a46ffe4eac828068909dd96907","mackey16165Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.21949148983170544","0.2529124426912399","12","0.0801629502050224","0.07920805282820237","3.6191234588623047"
"2025-02-18 15:52:14","4.2s","064e4580adc743a7a2378fbefb5ae208","euro16165Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.011291092977754102","0.013348465091992822","25","0.009780865657882044","0.011840933160718934","4.0058982372283936"
"2025-02-18 15:52:09","4.1s","c7c197a41f004d109503e68aa01a940f","legendre316165Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.343501732743949","0.40236135748236396","8","0.035579178193404115","0.03524182848490975","3.4725866317749023"
"2025-02-18 15:52:07","2.3s","41e71716c22e4def9f951d777c03e155","btc_md16164Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","465.863070365159","283.84434413072483","5","0.000024745125402370906","0.00000699986454136967","1.5493152141571045"
"2025-02-18 15:51:59","5.9s","e43a1396a58a4722b9199a600a2820e7","sp500_md16164Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","6.671678592027175","6.6515943229026835","5","0.0004485267144227277","0.000626373034576636","5.251412630081177"
"2025-02-18 15:51:55","1.4s","07a105f769494287ab3d0b9e12004bc3","mackey16164Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.21210343954296534","0.2426206903460236","12","0.07402544430669586","0.07289279668244367","1.1395597457885742"
"2025-02-18 15:51:54","1.1s","723d0b51607c4b0786a83ce1a966e440","euro16164Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.008912438775766052","0.010992613767267661","7","0.08109068462951548","0.00803017865377624","1.0231993198394775"
"2025-02-18 15:51:52","1.5s","07e780577d3e4126bf8da3ee4e91ef26","legendre316164Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.31880544635640085","0.37326347930628934","7","0.0305993736511376","0.03032891707932492","1.2293927669525146"
"2025-02-18 15:51:50","2.4s","1992ffba409c4999b3fdc9da3e61f355","btc_md16163Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","464.32954883327926","287.24452376177834","5","0.000020324792621862734","0.00000716910711817618","1.692863941192627"
"2025-02-18 15:51:45","2.2s","7c5fe43bd2834ccf9cecb722b75177d0","sp500_md16163Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","6.308920485088392","6.242928200452754","5","0.0003906896491631286","0.0005514435349136458","1.5252275466918945"
"2025-02-18 15:51:42","1.3s","cfd896375c454aa1839eb31069292103","mackey16163Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.2092057142358366","0.23580498575098274","11","0.07019789405001865","0.06885490947637982","1.1152937412261963"
"2025-02-18 15:51:41","1.2s","df7a83bf12134e31a94669f561ad345a","euro16163Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.005971762488924381","0.007259453952378535","6","0.04910952560676043","0.0035021212578100537","1.0912907123565674"
"2025-02-18 15:51:39","1.4s","ac9cba1e14bc4ab887689ff3eb4f9ba2","legendre316163Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.2720955017393405","0.32012002976908727","7","0.02250583363261759","0.022307535924574694","1.194694995880127"
"2025-02-18 15:51:35","4.4s","61914e3892ef465dbce7d289662abd5d","btc_md16162Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","472.236004906891","279.9564565217828","5","0.000014322856849378542","0.000006811023422240464","3.532228946685791"
"2025-02-18 15:51:23","8.9s","45b2586a6a084d03b97f111c1fd59183","sp500_md16162Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","7.768326271081536","7.507289763986676","5","0.0004476489066424791","0.0007974169700143283","6.864803791046143"
"2025-02-18 15:51:14","5.0s","3fc50edc8c754004999669bf617b9e78","mackey16162Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.21712958935185217","0.24901131471756482","15","0.07798178232139578","0.07678335906893097","4.3905110359191895"
"2025-02-18 15:51:12","2.3s","d097d21be0a142d9ad8a80a095831341","euro16162Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.007368393317736304","0.009118225939909672","9","0.11091026391197784","0.005525148666222194","2.011157989501953"
"2025-02-18 15:51:07","4.4s","6c4c474fa1454fddbdb37623655daf5c","legendre316162Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","8","0.0005","16","0.3309065863712103","0.3865626052410496","8","0.032922922987296196","0.03252861579393297","3.6559174060821533"
"2025-02-16 14:46:22","2.2min","a021afc94980404e905fcb56169eecf4","legendre316162Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FAILED","16","xavier","8","0.0005","16","","","","","",""
